Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_PERC,3P,3PA,3P_PERC,2P,2PA,2P_PERC,FT,FTA,FT_PERC,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB_PERC,DRB_PERC,TRB_PERC,AST_PERC,STL_PERC,BLK_PERC,USG_PERC,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017,Anthony Davis,PF,24,NOP,69,69,2511,10.3,19.3,0.536,0.7,2.2,0.338,9.6,17.1,0.562,6.4,7.7,0.835,2.5,8.5,11,2.3,1.4,2.5,2.1,2.1,27.8,28.9,0.614,0.114,0.397,7.6,25,16.6,10.8,1.9,5.5,29.8,8.2,4.3,12.5,0.238,3,2.2,5.1,4.5
2017,Deyonta Davis,C,21,MEM,56,4,798,6.2,10,0.617,0,0,,6.2,10,0.617,1.6,2.3,0.673,2.9,6.7,9.6,1.6,0.5,1.5,1.3,5.1,13.9,16.9,0.631,0,0.234,9.1,22,15.4,7.5,0.8,4,15.4,1.7,0.8,2.5,0.148,-1.2,0.6,-0.6,0.3
2017,Ed Davis,C,28,POR,76,0,1439,4.2,7.2,0.585,0,0,0,4.2,7.2,0.587,1.9,2.8,0.667,4.5,9.5,14.1,1,0.8,1.3,1.6,4.6,10.3,15.8,0.61,0.003,0.387,13.9,28.6,21.3,4,1.1,2.9,12.2,2.6,2.4,5.1,0.169,-1.6,1.7,0.2,0.8
2017,Dewayne Dedmon,C,28,ATL,57,41,1402,5.8,11,0.528,1.2,3.3,0.352,4.7,7.8,0.603,1.5,1.9,0.787,2.4,9,11.5,2,1,1.2,2.1,3.8,14.3,15.8,0.603,0.298,0.174,7.6,28.2,17.9,8.9,1.4,2.8,17,1.6,1.7,3.2,0.111,-1,1.5,0.5,0.9
2017,Sam Dekker,PF,23,LAC,69,1,817,5.1,10.5,0.481,0.4,2.6,0.167,4.6,7.9,0.587,1.6,2.3,0.679,1.7,5.2,6.8,1.5,1,0.4,1.3,2.8,12.2,11,0.526,0.251,0.222,5.2,15.4,10.4,6,1.3,0.9,15.5,0.4,0.7,1.1,0.064,-2.4,-0.8,-3.2,-0.3
2017,Malcolm Delaney,PG,28,ATL,54,3,1014,3.9,10.1,0.382,1.6,4.4,0.371,2.2,5.7,0.391,2.6,3.3,0.804,0.3,3.2,3.6,5.8,1.2,0.2,2.3,2.9,12,10.7,0.519,0.435,0.323,1,10.1,5.5,23.4,1.7,0.5,16.9,0.4,0.5,1,0.046,-2,-1.6,-3.6,-0.4
2017,Matthew Dellavedova,PG,27,MIL,37,3,702,2.8,7.6,0.369,1.5,3.9,0.377,1.3,3.7,0.361,1.2,1.3,0.92,0.7,2.6,3.2,7.3,0.7,0,2.5,3.4,8.3,8.7,0.506,0.517,0.168,2.2,8.4,5.3,27.3,1,0,13.4,0.3,0.2,0.5,0.035,-2.2,-3.6,-5.8,-0.7
2017,Luol Deng,SF,32,LAL,1,1,13,2.8,5.5,0.5,0,0,,2.8,5.5,0.5,0,0,,0,0,0,2.8,2.8,0,2.8,0,5.5,5.5,0.5,0,0,0,0,0,10,3.7,0,9.8,0,0,0,-0.018,-7.2,-1.4,-8.6,0
2017,DeMar DeRozan,SG,28,TOR,75,75,2556,8.7,18.8,0.46,1.2,3.8,0.311,7.5,15,0.498,6.3,7.6,0.824,0.8,3.4,4.2,5.5,1.1,0.3,2.4,2,24.8,21.3,0.558,0.202,0.403,2.5,10.3,6.5,24.9,1.6,0.6,29.8,6.7,2.5,9.2,0.173,2.9,-1,1.9,2.5
2017,Cheick Diallo,PF,21,NOP,46,0,508,6.4,11.2,0.576,0,0,,6.4,11.2,0.576,3.3,4.1,0.793,2.8,10.5,13.3,1.1,0.7,1.3,1.6,4.8,16.2,17.8,0.621,0,0.367,8.6,30.7,20,4.5,0.9,3,17.5,1,0.7,1.7,0.164,-2.8,-0.5,-3.2,-0.2
2017,Gorgui Dieng,C,28,MIN,74,0,1263,5,10.4,0.475,0.4,1.5,0.278,4.5,8.9,0.51,2.2,2.8,0.776,2.8,6.8,9.6,1.9,1.2,1,1.6,3.9,12.5,14.3,0.537,0.148,0.268,8.9,22,15.4,7.4,1.7,2.5,16.3,1.4,1.2,2.6,0.098,-1.2,0.5,-0.7,0.4
2017,Spencer Dinwiddie,PG,24,BRK,75,57,2172,5.1,13.2,0.387,2.2,6.7,0.326,2.9,6.5,0.449,3.4,4.2,0.818,0.7,3.4,4,8.2,1.1,0.4,1.9,3,15.8,16.1,0.526,0.506,0.319,1.9,10,5.9,35.3,1.5,0.8,20.3,4.2,1.3,5.5,0.121,2.2,-1.7,0.5,1.4
2017,Tyler Dorsey,SG,21,ATL,50,5,811,4.8,13.8,0.352,2.4,7.4,0.331,2.4,6.4,0.375,1.5,2.1,0.688,0.6,4.4,5,3.1,0.6,0.2,1.4,2.3,13.6,8.3,0.462,0.535,0.155,1.9,13.6,7.8,13.1,0.8,0.4,19.6,-0.4,0.3,-0.1,-0.007,-2.8,-2.5,-5.2,-0.7
2017,Damyean Dotson,SG,23,NYK,39,2,344,4.9,11.5,0.427,1.5,4.7,0.311,3.5,6.8,0.508,1.2,1.6,0.733,0.7,5,5.8,2.3,0.7,0.1,1.4,2.4,12.5,9.7,0.51,0.409,0.136,2.3,15.4,8.9,9.1,1,0.3,16.4,0.1,0.2,0.3,0.035,-2.3,-2,-4.3,-0.2
2017,Milton Doyle,SG,24,BRK,6,0,63,4,14.3,0.28,1.1,7.4,0.154,2.9,6.9,0.417,1.1,1.7,0.667,1.1,4,5.1,2.3,1.1,0.6,1.1,1.7,10.3,4.5,0.342,0.52,0.12,3.3,11.9,7.6,9.4,1.5,1.2,19.4,-0.2,0,-0.1,-0.088,-6.1,-1.7,-7.8,-0.1
2017,PJ Dozier,PG,21,OKC,2,0,3,12,24,0.5,0,0,,12,24,0.5,0,0,,0,12,12,0,0,0,12,12,24,-5,0.5,0,0,0,38.3,18.5,0,0,0,43.1,0,0,0,-0.405,-23.5,-10.5,-34.1,0
2017,Goran Dragic,PG,31,MIA,72,72,2295,7.3,16.3,0.449,1.7,4.6,0.366,5.6,11.7,0.481,3.4,4.2,0.801,0.8,3.7,4.6,5.4,0.9,0.2,2.5,2.7,19.7,16.6,0.542,0.28,0.256,2.6,11.8,7.2,25.5,1.3,0.4,25.8,2.9,2.2,5.1,0.107,1.1,-1.1,0,1.1
2017,Larry Drew,PG,27,TOT,9,0,65,3.9,12.2,0.318,1.7,4.4,0.375,2.2,7.8,0.286,0,0,,1.7,0,1.7,4.4,0,0,1.7,3.3,9.4,3.4,0.386,0.364,0,5.2,0,2.5,16.3,0,0,16.6,-0.1,0,-0.1,-0.053,-4.9,-5.1,-9.9,-0.1
2017,Larry Drew,PG,27,PHI,3,0,15,2.4,16.8,0.143,0,7.2,0,2.4,9.6,0.25,0,0,,2.4,0,2.4,4.8,0,0,2.4,4.8,4.8,-9.4,0.143,0.429,0,7.5,0,3.6,17.4,0,0,22.8,-0.1,0,-0.1,-0.302,-12.2,-5.2,-17.3,-0.1
2017,Larry Drew,PG,27,NOP,6,0,50,4.3,10.8,0.4,2.2,3.6,0.6,2.2,7.2,0.3,0,0,,1.4,0,1.4,4.3,0,0,1.4,2.9,10.8,7.3,0.5,0.333,0,4.5,0,2.2,16,0,0,14.7,0,0,0,0.021,-2.7,-5,-7.7,-0.1
2017,Andre Drummond,C,24,DET,74,74,2479,6.4,12.2,0.527,0,0.1,0,6.4,12.1,0.533,3.3,5.4,0.615,5.5,11.7,17.2,3.3,1.6,1.8,2.8,3.4,16.2,23.2,0.556,0.01,0.446,16.5,36.6,26.3,14.5,2.2,4.4,21.3,4.3,5.6,9.9,0.192,0.2,5.4,5.7,4.8
2017,Jared Dudley,PF,32,PHO,45,0,626,2.4,6.3,0.382,1.6,4.3,0.373,0.8,2,0.4,1.4,1.7,0.828,0.5,4.4,4.9,4.3,1.3,0.5,1.5,4.5,7.8,8.7,0.554,0.682,0.264,1.3,13.4,7.3,16.2,1.7,1.2,10.1,0.4,0.3,0.7,0.057,-1.8,-0.2,-2.1,0
2017,Kris Dunn,PG,23,CHI,52,43,1525,6.8,15.7,0.429,1,3.2,0.321,5.7,12.6,0.457,2,2.7,0.73,0.6,4.7,5.2,7.3,2.5,0.6,3.5,4.1,16.5,14.5,0.488,0.201,0.173,1.6,14.3,7.7,33.4,3.3,1.6,24.7,-1,1.9,0.9,0.027,-1.5,1.4,-0.1,0.7
2017,Kevin Durant,PF,29,GSW,62,62,2126,9.7,18.7,0.519,2.7,6.3,0.429,7,12.4,0.565,5.5,6.2,0.885,0.5,6.6,7.1,5.6,0.8,1.9,3.2,2.1,27.6,26,0.644,0.337,0.33,1.8,19.1,11.1,25.2,1,4.3,30.1,6.8,2.8,9.7,0.219,5,0.9,5.9,4.2
2017,Jarell Eddie,SF,26,TOT,3,0,9,0,8,0,0,8,0,0,0,,0,0,,0,4,4,0,4,0,0,0,0,-1.9,0,1,0,0,12,6.1,0,5.6,0,9.8,0,0,0,-0.14,-10.1,1.7,-8.4,0
2017,Jarell Eddie,SF,26,BOS,2,0,6,0,6,0,0,6,0,0,0,,0,0,,0,6,6,0,6,0,0,0,0,4,0,1,0,0,18,9.1,0,8.3,0,7.5,0,0,0,-0.025,-8.6,5.1,-3.5,0
2017,Jarell Eddie,SF,26,CHI,1,0,3,0,12,0,0,12,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-13.6,0,1,0,0,0,0,0,0,0,14.5,0,0,0,-0.372,-13,-5.2,-18.3,0
2017,Henry Ellenson,PF,21,DET,32,0,214,5.7,16.5,0.347,2,6.4,0.316,3.7,10.1,0.367,1.9,2.4,0.786,1.5,8.1,9.6,2.7,0.5,0,2.2,2.2,15.3,9.1,0.437,0.388,0.143,4.5,25.3,14.7,11.5,0.7,0,24.2,-0.3,0.2,-0.1,-0.016,-5.3,-2.2,-7.5,-0.3
2017,Wayne Ellington,SG,30,MIA,72,2,1916,4.9,12.3,0.401,3.9,10.1,0.389,1,2.1,0.46,1.2,1.4,0.855,0.4,3.5,3.9,1.4,0.9,0.1,1,1.7,15,12.1,0.582,0.827,0.116,1.2,10.9,6.1,6.1,1.2,0.3,17.3,2.2,1.7,3.9,0.098,1.5,-1.8,-0.3,0.8
2017,Joel Embiid,C,23,PHI,63,63,1912,9.6,19.9,0.483,1.2,4,0.308,8.4,15.9,0.527,6.8,8.8,0.769,2.7,10.3,13,3.7,0.8,2.1,4.4,3.9,27.2,23,0.573,0.203,0.442,8.4,29.8,19.5,18.4,1,4.8,33.4,2.4,3.8,6.2,0.156,0.3,2.6,2.8,2.3
2017,James Ennis,SF,27,TOT,67,22,1533,4.1,8.5,0.481,1.1,3.3,0.34,2.9,5.1,0.571,2.2,2.7,0.833,1.7,3.4,5.1,1.6,1.1,0.4,1.3,3,11.5,11.9,0.596,0.392,0.317,5.3,11.1,8.2,6.7,1.5,1.1,13.6,2.1,1.1,3.2,0.099,-0.5,-0.3,-0.8,0.5
2017,James Ennis,SF,27,MEM,45,14,1053,3.7,7.6,0.486,1,2.9,0.357,2.7,4.7,0.565,2.2,2.5,0.877,1.8,3.6,5.4,1.7,1.1,0.4,1.3,2.8,10.6,11.9,0.61,0.378,0.329,5.7,11.7,8.6,7.1,1.5,1.1,12.5,1.5,0.6,2.1,0.096,-0.4,-0.3,-0.7,0.4
2017,James Ennis,SF,27,DET,22,8,480,4.9,10.4,0.471,1.4,4.3,0.316,3.5,6.1,0.58,2.3,3.1,0.756,1.5,3.2,4.6,1.4,1,0.5,1.2,3.5,13.4,12,0.574,0.413,0.297,4.5,9.9,7.1,5.9,1.4,1.1,15.9,0.6,0.5,1,0.104,-0.6,-0.5,-1.1,0.1
2017,Tyler Ennis,PG,23,LAL,47,11,514,4.6,11.3,0.404,0.7,2.9,0.238,3.9,8.3,0.462,1,1.4,0.7,0.9,3.9,4.8,5.3,1.3,0.4,1.7,4.3,10.8,9.5,0.453,0.261,0.124,2.7,11.4,7,20.3,1.8,0.9,15.9,0,0.5,0.5,0.046,-3.4,-0.6,-4,-0.3
2017,Jawun Evans,PG,21,LAC,48,4,778,4.1,11.7,0.352,0.7,2.5,0.278,3.4,9.2,0.372,1.8,2.3,0.776,0.4,3.5,3.9,4.6,1.7,0.3,2,4.5,10.7,7.2,0.421,0.213,0.194,1.3,10.4,5.9,17.8,2.2,0.6,17.7,-0.8,0.7,-0.1,-0.007,-4.3,-0.4,-4.7,-0.5
2017,Tyreke Evans,PG,28,MEM,52,32,1607,8.2,18.1,0.452,2.6,6.4,0.399,5.6,11.7,0.482,3.7,4.7,0.785,1,5,5.9,6,1.3,0.4,2.6,2.2,22.6,21.2,0.561,0.354,0.258,3.1,16.3,9.6,31.5,1.8,1,28.5,3,1.3,4.3,0.129,4.4,-0.7,3.7,2.3
2017,Dante Exum,PG,22,UTA,8,0,116,7.8,13.7,0.568,1.2,3.1,0.4,6.5,10.6,0.618,3.7,4.3,0.857,0.6,3.4,4,6.2,1.2,0.3,3.1,2.8,20.5,21.2,0.658,0.227,0.318,2,10.7,6.4,30.2,1.7,0.7,23.4,0.3,0.1,0.5,0.203,2.1,-1.3,0.8,0.1
2017,Kenneth Faried,PF,28,DEN,32,7,461,5.9,11.6,0.514,0,0.1,0,5.9,11.5,0.517,2.8,4,0.706,5.3,6.6,11.9,1.4,0.9,1,1.8,4,14.7,17.4,0.552,0.007,0.345,16.7,20.8,18.7,5.8,1.3,2.4,18.2,0.9,0.4,1.3,0.131,-1.1,-1.2,-2.3,0
2017,Derrick Favors,C,26,UTA,71,71,1983,6.5,11.6,0.563,0.2,0.9,0.235,6.3,10.7,0.591,2.4,3.6,0.652,3.3,5.9,9.3,1.8,0.9,1.3,1.5,2.7,15.6,18.8,0.593,0.08,0.315,10.6,18.6,14.6,8.1,1.3,3.2,18.5,4,3.2,7.2,0.175,0.3,2.2,2.5,2.3
2017,Kay Felder,PG,22,TOT,15,0,137,5.3,17.9,0.294,1.1,5,0.211,4.2,12.9,0.327,2.9,3.2,0.917,0.5,3.4,3.9,5.3,0.8,0.3,4.2,2.9,14.5,2.9,0.375,0.279,0.176,1.5,10.5,5.9,22.6,1.1,0.6,28.4,-0.6,0.1,-0.5,-0.186,-8.7,-3.5,-12.1,-0.3
2017,Kay Felder,PG,22,CHI,14,0,134,5.4,17.7,0.303,1.1,4.8,0.222,4.3,12.9,0.333,3,3.2,0.917,0.3,3.5,3.8,5.4,0.8,0.3,4,3,14.8,3.6,0.386,0.273,0.182,0.8,10.7,5.6,23.1,1.1,0.7,28,-0.5,0.1,-0.5,-0.167,-8.2,-3.3,-11.5,-0.3
2017,Kay Felder,PG,22,DET,1,0,3,0,24,0,0,12,0,0,12,0,0,0,,12,0,12,0,0,0,12,0,0,-31.6,0,0.5,0,35.9,0,18.4,0,0,0,44.2,-0.1,0,-0.1,-1.006,-29.5,-11.8,-41.4,0
2017,Cristiano Felicio,C,25,CHI,49,11,810,4.8,7.9,0.601,0,0,0,4.8,7.9,0.605,1.9,2.9,0.646,3,5.3,8.3,2.1,0.4,0.5,2,4,11.4,12.3,0.62,0.006,0.365,8.5,16.3,12.3,8.7,0.5,1.2,13.5,1,0.4,1.4,0.085,-2.4,-0.3,-2.7,-0.1
2017,Raymond Felton,PG,33,OKC,77,2,1293,6,14.5,0.414,2.1,6,0.353,3.9,8.5,0.456,1,1.2,0.814,0.7,3.4,4.1,5.4,1.3,0.4,2,2.3,15.1,13.6,0.502,0.412,0.082,2.1,10.9,6.4,22.9,1.8,1,20.4,1.1,1.2,2.3,0.085,-0.7,-1.8,-2.5,-0.2
2017,Terrance Ferguson,SG,19,OKC,59,12,728,3.2,7.9,0.409,1.7,5.4,0.318,1.5,2.4,0.612,0.4,0.5,0.9,0.9,1.2,2.2,0.8,1.1,0.5,0.5,3.9,8.6,7,0.532,0.692,0.063,2.8,3.9,3.4,3.2,1.6,1.2,10.3,0.5,0.5,1,0.069,-1.5,-1.3,-2.8,-0.1
2017,Yogi Ferrell,SG,24,DAL,76,21,2184,4.9,11.3,0.429,2.1,5.5,0.374,2.8,5.8,0.48,1.3,1.6,0.798,0.4,3.6,4,3,1,0.1,1.3,2.5,13.1,11.2,0.543,0.485,0.144,1.3,11.4,6.2,12.8,1.4,0.3,16.8,1.4,1.5,2.9,0.064,-0.5,-0.5,-1,0.6
2017,Dorian Finney-Smith,PF,24,DAL,16,8,279,3,8,0.371,1.4,5,0.282,1.5,3,0.522,1,1.4,0.727,1.5,4.3,5.8,1.9,0.8,0.4,1.9,3.7,8.4,6.1,0.486,0.629,0.177,4.7,13.5,9,7.6,1.1,1,13.3,-0.2,0.2,0,0.006,-3.6,0,-3.5,-0.1
2017,Bryn Forbes,SG,24,SAS,74,12,1416,4.9,11.7,0.42,2.1,5.5,0.389,2.8,6.3,0.447,1.1,1.7,0.647,0.3,2.4,2.6,1.9,0.7,0.1,0.9,2.6,13.1,9,0.524,0.468,0.147,0.9,7.3,4.1,7.9,0.9,0.1,16.7,0.6,1.3,2,0.066,-1.3,-1.8,-3,-0.4
2017,Evan Fournier,SF,25,ORL,57,57,1837,7.2,15.7,0.459,2.5,6.6,0.379,4.7,9.2,0.516,2.9,3.4,0.867,0.5,3.1,3.5,3.2,0.9,0.3,1.9,2.7,19.9,15.6,0.577,0.418,0.216,1.4,9.5,5.4,14.7,1.3,0.7,23.3,2.5,0.8,3.3,0.086,1.6,-2.2,-0.5,0.7
2017,De'Aaron Fox,PG,20,SAC,68,55,1858,5.9,14,0.417,0.8,2.6,0.304,5.1,11.4,0.442,2.4,3.4,0.724,0.5,2.8,3.4,5.7,1.3,0.4,3.1,3,14.9,11.2,0.481,0.186,0.24,1.6,9.5,5.3,24.5,1.8,1,23.2,-1.5,0.8,-0.7,-0.017,-2.9,-1.7,-4.6,-1.2
2017,Tim Frazier,PG,27,WAS,54,11,789,2.9,7.3,0.398,0.7,2.5,0.296,2.2,4.9,0.449,1,1.4,0.767,0.8,4,4.8,8.4,1.9,0.3,2.5,4.2,7.6,11.3,0.479,0.335,0.186,2.6,12.6,7.6,31.3,2.6,0.8,12.8,0.4,0.9,1.3,0.08,-2.3,0.2,-2.2,0
2017,Channing Frye,C,34,TOT,47,1,579,5.4,10.9,0.497,1.9,5.8,0.333,3.5,5.1,0.683,0.9,0.9,0.933,0.6,6.4,7,1.9,1.1,0.7,1.1,3.7,13.6,13.4,0.603,0.531,0.086,2,19.6,10.9,7.5,1.4,1.8,15.2,0.8,0.5,1.2,0.102,-0.6,-0.9,-1.6,0.1
2017,Channing Frye,C,34,CLE,44,1,545,5.5,11.2,0.497,2,5.9,0.333,3.6,5.2,0.684,0.9,1,0.933,0.7,6.6,7.3,1.8,1.1,0.8,1.1,3.6,14,13.9,0.604,0.533,0.089,2.1,20.3,11.3,7.5,1.5,1.9,15.7,0.7,0.5,1.2,0.103,-0.5,-0.9,-1.4,0.1
2017,Channing Frye,C,34,LAL,3,0,34,3.2,6.4,0.5,1.1,3.2,0.333,2.1,3.2,0.667,0,0,,0,3.2,3.2,2.1,0,0,0,5.3,7.4,5.5,0.583,0.5,0,0,9.4,4.7,7.8,0,0,7.5,0,0,0.1,0.077,-2.7,-2.3,-5,0
2017,Markelle Fultz,SG,19,PHI,7,0,123,5.6,15.5,0.358,0,0,,5.6,15.5,0.358,2.6,4.7,0.563,2,3.5,5.6,6.4,1.5,0.6,2,3.5,13.8,10.4,0.391,0,0.302,6.4,10.2,8.3,26.4,2,1.3,23.3,-0.1,0.2,0,0.019,-4.7,-0.1,-4.8,-0.1
2017,Danilo Gallinari,SF,29,LAC,20,20,639,5.7,13.9,0.409,2,6.1,0.333,3.7,7.8,0.468,4.3,4.6,0.927,0.5,4.9,5.4,2.3,0.7,0.4,1.4,1.6,17.7,14.3,0.555,0.437,0.332,1.4,14.7,8.1,9.2,0.9,0.9,20.8,0.9,0.4,1.3,0.098,0.3,-1.5,-1.2,0.1
2017,Langston Galloway,SG,26,DET,54,2,782,5.3,14,0.378,3.1,9.1,0.345,2.2,4.9,0.439,1.2,1.6,0.794,0.6,3.3,3.8,2.4,1.4,0.2,0.8,1.7,15,12.3,0.509,0.648,0.112,1.7,10.3,5.9,10.2,1.9,0.6,19,0.5,0.8,1.4,0.083,-0.1,-1.5,-1.6,0.1
2017,Marc Gasol,C,33,MEM,70,70,2334,6.5,15.5,0.42,1.6,4.8,0.338,4.9,10.8,0.456,4.3,5.2,0.833,1.2,7.7,8.9,4.5,0.8,1.5,2.9,2.7,19,17.5,0.533,0.309,0.333,3.6,25.5,14.3,21.6,1.1,4,25.9,1.4,2.7,4.1,0.084,-0.1,1.8,1.6,2.2
2017,Pau Gasol,C,37,SAS,71,60,1702,5.8,12.6,0.459,0.9,2.4,0.366,4.9,10.3,0.48,3.2,4.2,0.758,2.5,9.8,12.2,4.7,0.5,1.6,2.2,2.3,15.6,19,0.54,0.188,0.332,7.7,30.1,18.9,20.2,0.7,3.7,20.7,2.5,3.2,5.7,0.16,-0.1,3.4,3.3,2.3
2017,Rudy Gay,PF,31,SAS,51,6,1092,7.2,15.5,0.464,1.1,3.3,0.317,6.1,12.2,0.504,3.2,4.1,0.782,2.2,6.4,8.6,2.1,1.3,1.1,2.4,2.9,18.6,17.1,0.539,0.215,0.264,6.9,19.7,13.2,9.7,1.8,2.6,24.4,0.6,1.9,2.5,0.112,-1.2,1,-0.2,0.5
2017,Paul George,SF,27,OKC,74,74,2705,7.1,16.5,0.432,3,7.4,0.401,4.2,9.1,0.458,4,5,0.812,0.9,4.7,5.6,3.4,2,0.5,2.7,2.9,21.2,18.5,0.569,0.447,0.3,2.6,15,8.6,14.8,2.8,1.3,25.5,4.4,3.7,8.1,0.144,2.3,0.1,2.4,3
2017,Marcus Georges-Hunt,SG,23,MIN,40,0,218,3.3,7.6,0.435,0.5,2.3,0.214,2.8,5.3,0.531,2.1,3.5,0.619,1.2,1.5,2.6,1.2,1,0,0.5,5.1,9.2,6.7,0.507,0.304,0.457,3.7,4.8,4.2,4.2,1.4,0,11.8,0.2,0,0.2,0.044,-1.8,-2.6,-4.4,-0.1
2017,Taj Gibson,PF,32,MIN,77,77,2579,5.6,9.6,0.583,0.1,0.5,0.2,5.5,9.1,0.603,1.9,2.5,0.767,2.5,5.1,7.6,1.3,0.8,0.8,1.2,2.8,13.2,15.5,0.616,0.051,0.255,8,16.5,12.2,5.4,1.2,1.8,14.6,5.2,1.6,6.8,0.127,1.1,0.3,1.4,2.2
2017,Manu Ginobili,SG,40,SAS,60,0,1194,5.6,12.9,0.431,1.7,5.3,0.324,3.9,7.6,0.506,3,3.6,0.839,0.6,3.3,3.9,4.4,1.2,0.5,2.8,3.5,15.9,12.7,0.547,0.41,0.275,1.8,10.2,5.9,18.8,1.7,1.1,21.5,0.5,1.6,2,0.082,-0.7,-0.4,-1.1,0.3
2017,Rudy Gobert,C,25,UTA,50,50,1634,5.5,8.9,0.624,0,0,,5.5,8.9,0.624,4.2,6,0.697,3.3,8.6,11.9,1.5,0.9,2.5,2,3.1,15.3,21.1,0.663,0,0.682,10.4,27,18.8,6.5,1.2,6,16.9,4.1,3.4,7.5,0.22,-0.1,4.4,4.3,2.6
2017,Aaron Gordon,PF,22,ORL,52,51,1748,7.1,16.2,0.439,2.2,6.3,0.343,4.9,9.9,0.5,3.1,4.4,0.706,1.8,7.1,8.9,2.6,1,0.8,1.9,2.1,19.5,17.1,0.537,0.389,0.272,5.4,22,13.7,11.6,1.4,1.9,24.5,1.3,1.7,3,0.083,0.4,-0.2,0.2,1
2017,Eric Gordon,SG,29,HOU,66,29,2072,7,16.2,0.431,3.7,10.2,0.362,3.3,6,0.549,3.3,4.1,0.814,0.4,2.4,2.8,2.6,0.7,0.5,2.2,1.9,21,15.5,0.583,0.627,0.253,1.3,7.6,4.5,11.6,1,1.1,24.7,3,1.7,4.7,0.11,1.6,-2.4,-0.8,0.6
2017,Marcin Gortat,C,33,WAS,76,76,1928,5.1,9.7,0.519,0,0,,5.1,9.7,0.519,2,2.9,0.669,3.1,7.7,10.9,2.7,0.7,1,1.7,3.1,12.1,14.8,0.547,0,0.301,9.9,24.2,17.1,10.7,1,2.5,15.6,2.3,2.3,4.7,0.116,-1.6,1.9,0.4,1.1
2017,Treveon Graham,SG,24,CHO,63,2,1050,3.3,7.6,0.434,1.4,3.3,0.412,1.9,4.3,0.452,1.4,2,0.695,1.4,2.7,4.1,2,1.1,0.1,0.9,3.7,9.4,9,0.553,0.439,0.267,4.2,8.3,6.2,7.9,1.5,0.2,11.3,1,0.7,1.8,0.08,-0.7,-0.3,-1,0.3
2017,Jerami Grant,PF,23,OKC,76,1,1552,5.3,10.1,0.523,0.7,2.5,0.287,4.5,7.6,0.601,3.2,4.9,0.653,1.9,5.1,7.1,1.3,0.7,1.6,1.3,3.5,14.5,15.3,0.591,0.249,0.491,5.8,16.3,10.9,5.2,0.9,3.9,16.1,2.8,1.7,4.6,0.141,-1.1,0.1,-1.1,0.4
2017,Jerian Grant,PG,25,CHI,68,26,1524,4.3,10.5,0.411,1.3,3.8,0.333,3,6.7,0.456,3.1,4.1,0.756,0.7,3.1,3.9,7.5,1.3,0.2,1.9,2.8,13,14.3,0.528,0.364,0.387,2.1,9.7,5.7,30.9,1.7,0.4,17.2,2.2,0.9,3.1,0.097,-0.2,-1.9,-2.1,0
